ID Anggota,Kode Buku,Judul,Kode Klasifikasi,Nama Klasifikasi,Tanggal Pinjam,Tanggal Kembali,Bulan Peminjaman,Status peminjaman
2304130116,KB-985751,Epidemiologi kesehatan lingkungan ed. pertama,613,Ilmu-ilmu terapan,2024-05-14,2024-05-21,Mei,Telah Kembali
2304020189,KB-788092,Andai sel-sel dalam tubuhmu berbicara,613,Ilmu-ilmu terapan,2024-05-14,2024-05-21,Mei,Telah Kembali
2304130112,KB-084410,Kimia lingkungan,577,Ilmu-ilmu murni,2024-05-14,2024-05-21,Mei,Telah Kembali
2304130112,KB-084410,Kimia lingkungan,577,Ilmu-ilmu murni,2024-05-14,2024-05-21,Mei,Telah Kembali
2304130111,KB-173266,Sains perubahan iklim,577,Ilmu-ilmu murni,2024-05-14,2024-05-21,Mei,Telah Kembali
2304130130,KB-850969,Konservasi laut dalam pendekatan biologi,570,Ilmu-ilmu murni,2024-05-14,2024-05-21,Mei,Telah Kembali
2304020062,KB-686206,Ilmu Lingkungan Edisi 2,577,Ilmu-ilmu murni,2024-05-14,2024-05-21,Mei,Telah Kembali
2304130227,KB-291786,Biologi  lingkungan,577,Ilmu-ilmu murni,2024-05-14,2024-05-21,Mei,Telah Kembali
2203050002,KB-057562,GRAMMAR SUPERFLASH,425,Bahasa,2024-05-14,2024-05-21,Mei,Telah Kembali
2203050002,KB-788356,100 Language functiions for fluent English,425,Bahasa,2024-05-14,2024-05-21,Mei,Telah Kembali
2303080090,KB-234436,Cara mudah kuasai grammar,425,Bahasa,2024-05-14,2024-05-21,Mei,Telah Kembali
2303080090,KB-923898,Cara mudah belajar basic english grammar,425,Bahasa,2024-05-14,2024-05-21,Mei,Telah Kembali
2303080090,KB-105373,English Skills Booster Grammar Tenses Vocabulary Conversation : Modul Komplet Untuk Latihan Autodidak Bahasa Inggris,425,Bahasa,2024-05-14,2024-05-21,Mei,Telah Kembali
2203020028,KB-793353,PENGANTAR RISET OPERASI EDISI 3,651,Ilmu-ilmu terapan,2024-05-14,2024-05-21,Mei,Telah Kembali
2203020028,KB-419797,Pembelajaran berorientasi AKM (Asesmen Kompetensi Minimum),371,Ilmu-ilmu sosial,2024-05-14,2024-05-21,Mei,Telah Kembali
2203020010,KB-261259,Strategi belajar mengajar di kelas,371,Ilmu-ilmu sosial,2024-05-14,2024-05-21,Mei,Telah Kembali
2203020010,KB-820908,Evaluasi pembelajaran,371,Ilmu-ilmu sosial,2024-05-14,2024-05-21,Mei,Telah Kembali
2203020010,KB-793353,PENGANTAR RISET OPERASI EDISI 3,651,Ilmu-ilmu terapan,2024-05-14,2024-05-21,Mei,Telah Kembali
2304120159,KB-206679,Akuntansi keuangan jilid 1,657,Ilmu-ilmu terapan,2024-05-14,2024-05-21,Mei,Telah Kembali
2203050073,KB-493105,Bahasa jepang untuk pemula,496,Bahasa,2024-05-14,2024-05-21,Mei,Telah Kembali
2203050052,KB-910797,Ketika tiba kimpulan puisi,811,Kesusastraan,2024-05-14,2024-05-21,Mei,Telah Kembali
2203050052,KB-632576,Sepotong hati yang baru,813,Kesusastraan,2024-05-14,2024-05-21,Mei,Telah Kembali
2203050052,KB-416746,Cermin Diri Materi Renungan,297,Agama,2024-05-14,2024-05-21,Mei,Telah Kembali
2203050055,KB-053305,Pulang pergi,813,Kesusastraan,2024-05-14,2024-05-21,Mei,Telah Kembali
2203050081,KB-048146,Bungkam suara sebuah novel,813,Kesusastraan,2024-05-14,2024-05-21,Mei,Telah Kembali
2003010046,KB-547130,Media pembelajaran digital,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003010046,KB-581128,Strategi belajar mengajar,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003010046,KB-581128,Strategi belajar mengajar,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003010046,KB-581128,Strategi belajar mengajar,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003010046,KB-581128,Strategi belajar mengajar,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003010035,KB-261259,Strategi belajar mengajar di kelas,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003010035,KB-383004,Media pembelajaran,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003010035,KB-478699,Media konvensional dan media online,302,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010075,KB-485145,Pedoman umum ejaan bahasa Indonesia yang disempurnakan & pedoman umum pembentukan istilah,410,Bahasa,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010075,KB-485145,Pedoman umum ejaan bahasa Indonesia yang disempurnakan & pedoman umum pembentukan istilah,410,Bahasa,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010084,KB-991654,Teknik membaca,418,Bahasa,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010037,KB-300034,DAUN YANG JATUH TAK PERNAH MEMBENCI ANGIN,813,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204010030,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204010030,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204010030,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204010030,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204010030,KB-371815,Akuntansi Manajerial Accounting Managerial,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204010030,KB-487757,Akuntansi perpajakan ed.2,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204010037,KB-557023,Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial,658,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2303040009,KB-446429,A thousand stars for nathan,808,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2303040013,KB-378596,Vocabulary for daily conversation,401,Bahasa,2024-05-13,2024-05-20,Mei,Telah Kembali
2303040013,KB-803036,Santri pilihan bunda,813,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204020038,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204020007,KB-696595,Akuntansi manajemen informasi untuk pengambilan keputusan strategis,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2003030029,KB-053305,Pulang pergi,813,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2003030004,KB-733470,Stop menjadi manusia ! mainstream,813,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2003030004,KB-071015,Pengembangan bahan ajar,375,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003030033,KB-606720,Pengembangan bahan ajar tematik,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2003030033,KB-030428,Panduan kreatif membuat bahan ajar inovatif,371,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
190388201091,KB-372704,METODOLOGI PENELITIAN KUALITATIF,1,Karya umum,2024-05-13,2024-05-20,Mei,Telah Kembali
190388201091,KB-000619,SEMIOTIKA KAMUNIKASI APLIKASI PRAKTIS BAGI PENELITIAN DAN SKRIPSI KOMUNIKASI,1,Karya umum,2024-05-13,2024-05-20,Mei,Telah Kembali
190388201049,KB-401997,"Sastra kita, kritik, dan lokalitas",810,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
190388201049,KB-401997,"Sastra kita, kritik, dan lokalitas",810,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
190388201049,KB-460780,Metode penelitian sastra lisan,800,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2305140090,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2305140090,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2305140090,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2305140090,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2305140090,KB-623658,Hukum administrasi negara,341,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010005,KB-090074,Pengantar Bisnis Ilmu Menjual,380,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010005,KB-090074,Pengantar Bisnis Ilmu Menjual,380,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010005,KB-190994,Bintang anak tuhan,813,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010030,KB-150773,Padang bulan dan cinta didalam gelas,813,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010030,KB-832872,Etika dan filsafat komunikasi,380,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010066,KB-779627,ilmu komunikasi sebuah pengantar ringkas,380,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010066,KB-779627,ilmu komunikasi sebuah pengantar ringkas,380,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2203010066,KB-019121,Yuni,813,Kesusastraan,2024-05-13,2024-05-20,Mei,Telah Kembali
2003010032,KB-420480,Pendidikan karakter dalam sastra indonesia,370,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2004020094,KB-659652,Manajemen operasional,659,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2105050001,KB-391981,Memperkuat Kedaulatan Indonesia Di Laut Menuju Poros Maritim Dunia,320,Ilmu-ilmu sosial,2024-05-13,2024-05-20,Mei,Telah Kembali
2105050001,KB-596094,Budi daya Udang Windu,639,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2204010050,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2004010006,KB-686206,Ilmu Lingkungan Edisi 2,577,Ilmu-ilmu murni,2024-05-13,2024-05-20,Mei,Telah Kembali
2004010006,KB-232532,Akuntansi lingkungan & pengungkapannya,657,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2004010006,KB-772100,Pembesaran belut di dalam tong & kolam terpal,610,Ilmu-ilmu terapan,2024-05-13,2024-05-20,Mei,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2003010086,KB-757455,Kalimat Efektif,415,Bahasa,2024-05-08,2024-05-15,Mei,Telah Kembali
2203020025,KB-424177,Evaluasi hasil belajar matematika,510,Ilmu-ilmu murni,2024-05-08,2024-05-15,Mei,Telah Kembali
2203020025,KB-793353,PENGANTAR RISET OPERASI EDISI 3,651,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2204010035,KB-170019,Akuntansi manajemen jilid 2,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2304010030,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2304010030,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2304010030,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2304010030,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2304010078,KB-505024,Akuntansi dasar 1 dan 2,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2304010078,KB-505024,Akuntansi dasar 1 dan 2,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2303050005,KB-614742,FILSAFAT UMUM,100,Filsafat,2024-05-08,2024-05-15,Mei,Telah Kembali
2303050034,KB-835840,"Filsafat ilmu suatu kajian dalam dimensi ontologis, epistemologis, dan aksiologis",100,Filsafat,2024-05-08,2024-05-15,Mei,Telah Kembali
2204010049,KB-487757,Akuntansi perpajakan ed.2,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2204010055,KB-487757,Akuntansi perpajakan ed.2,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-486556,akuntasi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-486556,akuntasi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2104010031,KB-769356,Akuntansi sektor publik organisasi non laba EDISI 2,657,Ilmu-ilmu terapan,2024-05-08,2024-05-15,Mei,Telah Kembali
2304120118,KB-938785,Ekonomika Makro Edisi Revis,330,Ilmu-ilmu sosial,2024-05-08,2024-05-15,Mei,Telah Kembali
2305170098,KB-668328,3 Kitab undang-undang hukum KUHPER KUHP KUHAP,346,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2305040040,KB-668328,3 Kitab undang-undang hukum KUHPER KUHP KUHAP,346,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2305040027,KB-371564,KITAB UNDANG UNDANG HUKUM PERDATA,346,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2003010060,KB-620142,KALIMAT EFEKTIF,415,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2305030070,KB-326405,Bukan siapa siapa,126,Filsafat,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-949658,Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-495074,Akuntansi sektor publik di indonesia,658,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010061,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020024,KB-188197,Pengantar manajemen,658,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020024,KB-188197,Pengantar manajemen,658,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020024,KB-188197,Pengantar manajemen,658,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020024,KB-188197,Pengantar manajemen,658,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020024,KB-188197,Pengantar manajemen,658,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020024,KB-735253,"Dasar-Dasar Penguasaan Pemrograman Web : Teori + Praktik (HTML, CSS, Javascript)",5,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2305180002,KB-464232,Easy grammar,425,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2305180002,KB-143051,Cliffs toefl preparation guide,425,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2305180045,KB-995809,TERORISME KANAN INDONESIA DINAMIKA DAN PENANGGULANGANYA,303,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2305180045,KB-684805,cara mudah menguasai toefl,425,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2204010086,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2204010086,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2204010086,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2204010086,KB-630545,Teori Akuntansi,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2203020012,KB-295608,Evaluasi hasil belajar,371,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2203020012,KB-447571,Evaluasi dan asesmen pembelajaran,371,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
190569201041,KB-776022,Sosiologi the key concept,306,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
190569201041,KB-208431,Sosiologi Ekonomi,306,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2004020079,KB-174678,Metodologi Penelitian Kualitatif Edisi Revisi,1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2004020079,KB-928169,"Metodologi Penelitian Kuantitatif : Ekonomi, Sosiologi, Komunikasi, Administrasi, Pertanian dan Lainnya",1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2004020079,KB-019117,"Metode penelitian & pengembangan research and development untuk bidang pendidikan, manajemen, sosial, teknik",1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2304120152,KB-352080,akuntansi keuangan versi IFRS+,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020035,KB-333205,Bank dan lembaga keuangan lainnya,332,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020035,KB-333205,Bank dan lembaga keuangan lainnya,332,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020035,KB-309094,Lembaga keuangan,332,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020015,KB-846440,BANK DAN LEMBAGA KEUANGAN,332,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020015,KB-309094,Lembaga keuangan,332,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2304230009,KB-811785,SUARA SANG GURU,371,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2304230009,KB-271846,METODOLOGI PENELITIAN,1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2304230009,KB-271846,METODOLOGI PENELITIAN,1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2304230009,KB-764216,Metode penelitian kualitatif,1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2304230009,KB-764216,Metode penelitian kualitatif,1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2304230009,KB-764216,Metode penelitian kualitatif,1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2304230009,KB-764216,Metode penelitian kualitatif,1,Karya umum,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020001,KB-096147,"Dasar-dasar perbankan, ed revisi",332,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020001,KB-333205,Bank dan lembaga keuangan lainnya,332,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2304020001,KB-333205,Bank dan lembaga keuangan lainnya,332,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2104010063,KB-949658,Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2,657,Ilmu-ilmu terapan,2024-05-07,2024-05-14,Mei,Telah Kembali
2303050062,KB-502331,Ajaran-ajaran para founding father dan orang-orang di sekitarnya,808,Kesusastraan,2024-05-07,2024-05-14,Mei,Telah Kembali
2304010042,KB-914106,Pengantar ilmu ekonomi makro( teori & soal ),330,Ilmu-ilmu sosial,2024-05-07,2024-05-14,Mei,Telah Kembali
2003010043,KB-670134,Bahasa indonesia,499,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2003010043,KB-670134,Bahasa indonesia,499,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2003010043,KB-670134,Bahasa indonesia,499,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2003010043,KB-670134,Bahasa indonesia,499,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2003010043,KB-069168,Gramatika bahasa indonesia,2018,Geografi dan sejarah,2024-05-07,2024-05-14,Mei,Telah Kembali
2003010043,KB-444965,Pengajaran semantik,401,Bahasa,2024-05-07,2024-05-14,Mei,Telah Kembali
2204010010,KB-671839,Akuntansi pajak ed.6,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010010,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010010,KB-539396,Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010023,KB-539396,Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010023,KB-378155,Akuntansi manajemen edisi 3 revisi,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104010085,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104010085,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104010085,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104010085,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104010085,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104010085,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104010085,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104010085,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010024,KB-040998,Auditing,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010024,KB-040998,Auditing,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010024,KB-040998,Auditing,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010024,KB-040998,Auditing,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010024,KB-456205,Auditing buku 2,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2204010024,KB-456205,Auditing buku 2,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2104020035,KB-806225,"Metode Penelitian Kuantitatif, Kualitatif dan R&D",1,Karya umum,2024-05-06,2024-05-13,Mei,Telah Kembali
2104020008,KB-728326,Metode Penelitian Bisnis,1,Karya umum,2024-05-06,2024-05-13,Mei,Telah Kembali
2104020009,KB-442213,METODE PENELITIAN BISNIS,1,Karya umum,2024-05-06,2024-05-13,Mei,Telah Kembali
2104020079,KB-149403,Strategi pemasaran,659,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2203010007,KB-592192,aku tahu aku gila,808,Kesusastraan,2024-05-06,2024-05-13,Mei,Telah Kembali
2203010007,KB-103148,Ilmu lingkungan,574,Ilmu-ilmu murni,2024-05-06,2024-05-13,Mei,Telah Kembali
2203010007,KB-702039,Metode Riset sumber daya manusia,380,Ilmu-ilmu sosial,2024-05-06,2024-05-13,Mei,Telah Kembali
2003020036,KB-060647,Penelitian pendidikan,1,Karya umum,2024-05-06,2024-05-13,Mei,Telah Kembali
2003020036,KB-060647,Penelitian pendidikan,1,Karya umum,2024-05-06,2024-05-13,Mei,Telah Kembali
2104020059,KB-381115,Prinsip-prinsip pemasaran Jilid 2,659,Ilmu-ilmu terapan,2024-05-06,2024-05-11,Mei,Telah Kembali
2204010029,KB-170019,Akuntansi manajemen jilid 2,657,Ilmu-ilmu terapan,2024-05-06,2024-05-13,Mei,Telah Kembali
2205040087,KB-171677,"Hak atas tanah, hakmpengelolaan & hak milik atas satuan rumah susun",346,Ilmu-ilmu sosial,2024-05-06,2024-05-13,Mei,Telah Kembali
