ID Anggota;Kode Eksemplar;Judul;Kode Klasifikasi;Nama Klasifikasi;Tanggal Pinjam;Tanggal Kembali;Bulan Peminjaman;Status peminjaman
2203010061;40408;Interaksi & motivasi belajar mengajar;371;Ilmu-ilmu sosial;2024-05-16;2024-05-27;Mei;Telah Kembali
2203010061;1864,1;Sukses menjadi guru humoris dan idola yang akan dikenang sepanjang massa;371;Ilmu-ilmu sosial;2024-05-16;2024-05-27;Mei;Telah Kembali
2003010034;50637;Berjuta rasanya;813;Kesusastraan;2024-05-16;2024-05-27;Mei;Telah Kembali
2003010034;49783;Harga sebuah percaya;813;Kesusastraan;2024-05-16;2024-05-27;Mei;Telah Kembali
2003010034;49942;Matahari minor;813;Kesusastraan;2024-05-16;2024-05-27;Mei;Telah Kembali
2203010080;49790;Menjadi guru penggerak merdeka pelajar;371;Ilmu-ilmu sosial;2024-05-16;2024-05-27;Mei;Telah Kembali
2203010080;48075;Merdeka belajar menjadi manusia autentik;370;Ilmu-ilmu sosial;2024-05-16;2024-05-27;Mei;Telah Kembali
2203010009;21049;Rahasia jadi guru favorit-inspiratif;371;Ilmu-ilmu sosial;2024-05-16;2024-05-27;Mei;Telah Kembali
2203010009;1894,1;Kode etik profesi guru;371;Ilmu-ilmu sosial;2024-05-16;2024-05-27;Mei;Telah Kembali
2304020021;40179;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-05-16;2024-05-27;Mei;Telah Kembali
2304120180;49777;Pulang pergi;813;Kesusastraan;2024-05-15;2024-05-22;Mei;Telah Kembali
2203010064;738apbn3.4;PENGAJARAN PRAGMATIK;400;Bahasa;2024-05-15;2024-05-22;Mei;Telah Kembali
2203010064;832pb3.1;Analisis wacana pragmatik;400;Bahasa;2024-05-15;2024-05-22;Mei;Telah Kembali
2304120113;41520;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2304010063;178SM3;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2304010013;50058;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2304120170;50059;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2304120167;u0000141;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2304010061;u0000143;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2304010018;p01410006;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2304010011;33972;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050014;1283.3.1;Ekonomi kelautan;330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050014;43569;Manajemen Pembangunan Kepulauan dan Pesisir;333;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050014;25160;Ekonomi maritim indonesia;330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2304010017;33974;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050033;1520,6;Konflik nelayan;639;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050033;49843;Perikanan berkelanjutan;639;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050025;161SM3;Pengelolaan perikanan indonesia;639;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050025;45307;Hukum laut konservasi sumber daya ikan di Indonesia;639;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050009;47247;Konsep blue economy sumber pertumbuhan baru di indonesia;331;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050009;28304;Paradigma baru pembangunan Indonesia berbasis kelautan;640;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050027;1544,3;Hukum laut internasional dan hukum laut Indonesia;343;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050027;36344;Pelabuhan Perikanan;551;Ilmu-ilmu murni;2024-05-15;2024-05-22;Mei;Telah Kembali
2204010109;24663;teori akuntasi suatu pengantar;657;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050001;40869;Korban-korban pembangunan;635;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050046;47611;Ekonomi archipelago ed.2;340;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050046;45727;Blue ocean strategy;551;Ilmu-ilmu murni;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050046;47246;Konsep blue economy sumber pertumbuhan baru di indonesia;331;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2004020011;33577;Memahami penelitian kualitatif;1;Karya umum;2024-05-15;2024-05-22;Mei;Telah Kembali
2004020011;46667;Metode Penelitian Kuantitatif;1;Karya umum;2024-05-15;2024-05-22;Mei;Telah Kembali
2004020011;36659;Metode penelitian manajemen;658;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2004020007;49433;Metodologi penelitian kualitatif membantu peneliti dan mahasiswa;1;Karya umum;2024-05-15;2024-05-22;Mei;Telah Kembali
2004020007;48190;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-05-15;2024-05-22;Mei;Telah Kembali
2004020007;49669;Metode penelitian kuantitatif dan kualitatif teori, penerapan dan riset nyata;1;Karya umum;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050004;50693;Rindu;813;Kesusastraan;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050023;1461;Bunga Rampai Pembangunan EKONOMI PESISIR;330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050023;25159;Ekonomi maritim indonesia;330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2205050023;43824;Bunga Rampai Pembangunan EKONOMI PESISIR;330;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2003010005;33596;Media pembelajaran;371;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2003010005;637,2;MEDIA PEMBELAJARAN;371;Ilmu-ilmu sosial;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050054;48685;Biologi Kelautan;551;Ilmu-ilmu murni;2024-05-15;2024-05-22;Mei;Telah Kembali
2104020111;30081;Memahami penelitian kualitatif;1;Karya umum;2024-05-15;2024-05-22;Mei;Telah Kembali
2104020111;38001;METODOLOGI PENELITIAN BISNIS DAN EKONOMI PENDEKATAN KUANTITATIF;1;Karya umum;2024-05-15;2024-05-22;Mei;Telah Kembali
2104020111;18974;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050022;30088;Memahami penelitian kualitatif;1;Karya umum;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050055;23095;kontroversi kematian hilter dan sepak terjangnya pada dunia;925;Geografi dan sejarah;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050055;48741;Konservasi ekosistem sumber daya hayati di wilayah pesisir dan laut tropis;551;Ilmu-ilmu murni;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050047;17121;Mewujudkan poros maritim dunia;551;Ilmu-ilmu murni;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050047;45726;Blue ocean strategy;551;Ilmu-ilmu murni;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050038;35256;Coral Reef Management Handbook;639;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2105050029;p118.1;POROS MARITIM;620;Ilmu-ilmu terapan;2024-05-15;2024-05-22;Mei;Telah Kembali
2304010014;50060;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030018;34065;Toponimi asal-usul nama daerah kota Tanjungpinang;950;Geografi dan sejarah;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030041;A003001;Apresiasi puisi;811;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030041;30422;cerdas cermat pantun;811;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030037;47139;Wajah kauman surakarta 1910-1930;960;Geografi dan sejarah;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030025;22124;Melatih otak anak berpikir holistik;810;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030001;39633;Sosiologi keluarga;307;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030001;48217;Sosiologi gender;301;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030003;29420;SOSIOLOGI KELUARGA;307;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030009;083PB3.1;Sosiologi wanita;300;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020032;306PB3.2;Perekonomian Indonesia;300;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020054;48810;Kelembagaan Wirausaha Sektor Industri Menengah dan Kecil;338;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020077;047,00;sistem ekonomi indonesia;330;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130139;922APBN3.1;SISTEM DAN MORAL EKONOMI INDONESIA;330;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130172;15.559.1;Ekonomika Industri Indonesia, Menuju Negara Industri Baru 2030 ?;338;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020202;34162;Manajemen bisnis ritel;659;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2203010013;40753;Perencanaan pengajaran;370;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2203010013;44874;Cara Mudah Belajar Statistika Pendidikan;370;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130115;12.315.1;MANAJEMEN SUMBER DAYA MANUSIA;351;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020017;42854;Manajemen strategi;658;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Sedang Dipinjam
2304130128;29910;Manajemen sumber daya manusia;351;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020088;38043;KOMUNIKASI PENJUALAN MENUJU PRAMUNIAGA JUARA;658;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020090;49118;Manajemen sumber daya manusia;351;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020083;35266;Manajemen sumber daya manusia;351;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020061;24605;MANAJEMEN OPERASI INTERNASIONAL;658;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020215;47856;Manajemen proyek sistem informasi sebagai solusi penjadwalan proyek;658;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2204010065;39911;Akuntansi Manajerial Accounting Managerial;657;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2305050017;50737;Seni bijak berbicara refleksi untuk selalu berucap baik dan bermanfaat;808;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2305180047;49920;Mahika;813;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304010022;49661;3 Kitab undang-undang hukum KUHPER KUHP KUHAP;346;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304120130;49660;3 Kitab undang-undang hukum KUHPER KUHP KUHAP;346;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304010175;28624;Dasar-dasar akuntansi jilid 1;657;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020066;41348;Teori-teori kebudayaan dari teori hingga aplikasi;306;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020063;22665;Manusia & kebudayaan dalam perspektif ilmu budaya dasar;306;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020046;39269;Teori-teori kebudayaan dari teori hingga aplikasi;306;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020087;44587;Representasi Identitas Dalam Masyarakat Multikultural;306;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130117;31326;Etika;170;Filsafat;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130117;24063;EKOLOGI, LINGKUNGAN HIDUP DAN PEMBANGUNAN;574;Ilmu-ilmu murni;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130117;1756,3;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130173;25234;Aglomerasi industri makanan dan minuman di Jawa Timur;665;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020166;337APBN3.5;MANAJEMEN SUMBER DAYA MANUSIA;351;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130174;2424,6;Strategi pemasaran;659;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130181;2806,1;Ilmu Budaya Dasar : Pengantar Ke Arah Ilmu Sosial Budaya Dasar / ISBD/ Social Culture;306;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020020;24018;BUDAYA ORGANISASI ED. KEDUA;306;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020071;1503,3;Pengantar sistem sosial budaya di Indonesia;300;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130130;49267;Sosiologi masyarakat perkotaan fenomenologi permukiman padat huni di Jakarta;303;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2305030075;20333;BURUNG-BURUNG MANYAR;811;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2305160061;46961;De journal sebuah novel tentang seorang backpaker wanita keliling dunia Edisi 2;813;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2305160061;50803;new york times bestselling series;813;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
180569201050;25456;Teori-teori sosial dalam tiga paradigma;300;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2304120156;24064;Tantangan lingkungan & lansekap hutan kota;500;Ilmu-ilmu murni;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020156;22627;Prinsip-prinsip ekologi akosistem, lingkungan dan pelestariannya;577;Ilmu-ilmu murni;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020103;47166;Psikologi kesehatan;613;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020103;49996;Konsep Pengetahuan sikap perilaku persepsi stres kecemasan;611;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130218;35357;Perkembangan Anak Jilid 1;612;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020091;50808;The miracle of vitamin D;613;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130116;49546;Epidemiologi kesehatan lingkungan ed. pertama;613;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020189;49847;Andai sel-sel dalam tubuhmu berbicara;613;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130112;49029;Kimia lingkungan;577;Ilmu-ilmu murni;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130111;48178;Sains perubahan iklim;577;Ilmu-ilmu murni;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130130;50683;Konservasi laut dalam pendekatan biologi;570;Ilmu-ilmu murni;2024-05-14;2024-05-21;Mei;Telah Kembali
2304020062;44800;Ilmu Lingkungan Edisi 2;577;Ilmu-ilmu murni;2024-05-14;2024-05-21;Mei;Telah Kembali
2304130227;46763;Biologi  lingkungan;577;Ilmu-ilmu murni;2024-05-14;2024-05-21;Mei;Telah Kembali
2203050002;44271;GRAMMAR SUPERFLASH;425;Bahasa;2024-05-14;2024-05-21;Mei;Telah Kembali
2203050002;2427.3;100 Language functiions for fluent English;425;Bahasa;2024-05-14;2024-05-21;Mei;Telah Kembali
2303080090;35396;Cara mudah kuasai grammar;425;Bahasa;2024-05-14;2024-05-21;Mei;Telah Kembali
2303080090;41693;Cara mudah belajar basic english grammar;425;Bahasa;2024-05-14;2024-05-21;Mei;Telah Kembali
2303080090;45404;English Skills Booster Grammar Tenses Vocabulary Conversation : Modul Komplet Untuk Latihan Autodidak Bahasa Inggris;425;Bahasa;2024-05-14;2024-05-21;Mei;Telah Kembali
2203020028;41853;PENGANTAR RISET OPERASI EDISI 3;651;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2203020028;50710;Pembelajaran berorientasi AKM (Asesmen Kompetensi Minimum);371;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2203020010;1826,2;Strategi belajar mengajar di kelas;371;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2203020010;37897;Evaluasi pembelajaran;371;Ilmu-ilmu sosial;2024-05-14;2024-05-21;Mei;Telah Kembali
2203020010;32425;PENGANTAR RISET OPERASI EDISI 3;651;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2304120159;2335,4;Akuntansi keuangan jilid 1;657;Ilmu-ilmu terapan;2024-05-14;2024-05-21;Mei;Telah Kembali
2203050073;31612;Bahasa jepang untuk pemula;496;Bahasa;2024-05-14;2024-05-21;Mei;Telah Kembali
2203050052;18034;Ketika tiba kimpulan puisi;811;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2203050052;49811;Sepotong hati yang baru;813;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2203050052;24140;Cermin Diri Materi Renungan;297;Agama;2024-05-14;2024-05-21;Mei;Telah Kembali
2203050055;49776;Pulang pergi;813;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2203050081;49901;Bungkam suara sebuah novel;813;Kesusastraan;2024-05-14;2024-05-21;Mei;Telah Kembali
2003010046;49851;Media pembelajaran digital;371;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2003010046;23327;Strategi belajar mengajar;371;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2003010046;60008;Strategi belajar mengajar;371;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2003010035;60163;Strategi belajar mengajar di kelas;371;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2003010035;23132;Media pembelajaran;371;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2003010035;48780;Media konvensional dan media online;302;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010075;19019;Pedoman umum ejaan bahasa Indonesia yang disempurnakan & pedoman umum pembentukan istilah;410;Bahasa;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010084;40931;Teknik membaca;418;Bahasa;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010037;50611;DAUN YANG JATUH TAK PERNAH MEMBENCI ANGIN;813;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2204010030;40762;Teori Akuntansi;657;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2204010030;2665,2;Akuntansi Manajerial Accounting Managerial;657;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2204010030;32064;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2204010037;27221;Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial;658;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2303040009;49350;A thousand stars for nathan;808;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2303040013;22481;Vocabulary for daily conversation;401;Bahasa;2024-05-13;2024-05-20;Mei;Telah Kembali
2303040013;50813;Santri pilihan bunda;813;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2204020038;28379;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2204020007;2248,3;Akuntansi manajemen informasi untuk pengambilan keputusan strategis;657;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2003030029;49778;Pulang pergi;813;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2003030004;49930;Stop menjadi manusia ! mainstream;813;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2003030004;48205;Pengembangan bahan ajar;375;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2003030033;30365;Pengembangan bahan ajar tematik;371;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2003030033;37374;Panduan kreatif membuat bahan ajar inovatif;371;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
190388201091;37434;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-05-13;2024-05-20;Mei;Telah Kembali
190388201091;40203;SEMIOTIKA KAMUNIKASI APLIKASI PRAKTIS BAGI PENELITIAN DAN SKRIPSI KOMUNIKASI;1;Karya umum;2024-05-13;2024-05-20;Mei;Telah Kembali
190388201049;30450;Sastra kita, kritik, dan lokalitas;810;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
190388201049;2875,1;Metode penelitian sastra lisan;800;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2305140090;H004;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010005;606,11;Pengantar Bisnis Ilmu Menjual;380;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010005;22561;Bintang anak tuhan;813;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010030;35366;Padang bulan dan cinta didalam gelas;813;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010030;E005;Etika dan filsafat komunikasi;380;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010066;39180;ilmu komunikasi sebuah pengantar ringkas;380;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2203010066;48306;Yuni;813;Kesusastraan;2024-05-13;2024-05-20;Mei;Telah Kembali
2003010032;48515;Pendidikan karakter dalam sastra indonesia;370;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2004020094;015MHS3.1;Manajemen operasional;659;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2105050001;44847;Memperkuat Kedaulatan Indonesia Di Laut Menuju Poros Maritim Dunia;320;Ilmu-ilmu sosial;2024-05-13;2024-05-20;Mei;Telah Kembali
2105050001;43452;Budi daya Udang Windu;639;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2204010050;18978;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2004010006;44801;Ilmu Lingkungan Edisi 2;577;Ilmu-ilmu murni;2024-05-13;2024-05-20;Mei;Telah Kembali
2004010006;2196,5;Akuntansi lingkungan & pengungkapannya;657;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2004010006;362;Pembesaran belut di dalam tong & kolam terpal;610;Ilmu-ilmu terapan;2024-05-13;2024-05-20;Mei;Telah Kembali
2104010034;378APBN3.4;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2003010086;41601;Kalimat Efektif;415;Bahasa;2024-05-08;2024-05-15;Mei;Telah Kembali
2203020025;47150;Evaluasi hasil belajar matematika;510;Ilmu-ilmu murni;2024-05-08;2024-05-15;Mei;Telah Kembali
2203020025;32425;PENGANTAR RISET OPERASI EDISI 3;651;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2204010035;2243,4;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2304010030;42069;Teori Akuntansi;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2304010078;40434;Akuntansi dasar 1 dan 2;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2303050005;39970;FILSAFAT UMUM;100;Filsafat;2024-05-08;2024-05-15;Mei;Telah Kembali
2303050034;42044;Filsafat ilmu suatu kajian dalam dimensi ontologis, epistemologis, dan aksiologis;100;Filsafat;2024-05-08;2024-05-15;Mei;Telah Kembali
2204010049;32063;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2204010055;32062;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2104010031;21676;akuntasi sektor publik;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2104010031;17701;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2104010031;33170;Akuntansi sektor publik organisasi non laba EDISI 2;657;Ilmu-ilmu terapan;2024-05-08;2024-05-15;Mei;Telah Kembali
2304120118;U0000144;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-05-08;2024-05-15;Mei;Telah Kembali
2305170098;49660;3 Kitab undang-undang hukum KUHPER KUHP KUHAP;346;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2305040040;49661;3 Kitab undang-undang hukum KUHPER KUHP KUHAP;346;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2305040027;15.222.1;KITAB UNDANG UNDANG HUKUM PERDATA;346;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2003010060;727APBN3.5;KALIMAT EFEKTIF;415;Bahasa;2024-05-07;2024-05-14;Mei;Telah Kembali
2305030070;22147;Bukan siapa siapa;126;Filsafat;2024-05-07;2024-05-14;Mei;Telah Kembali
2104010061;42640;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-05-07;2024-05-14;Mei;Telah Kembali
2104010061;781HB3.1;Akuntansi sektor publik di indonesia;658;Ilmu-ilmu terapan;2024-05-07;2024-05-14;Mei;Telah Kembali
